WKT;Name;description;timestamp;begin;end;altitudeMode;tessellate;extrude;visibility;drawOrder;icon;osm_id;addr:housenumber;building;building:material;roof:material;addr:street;access:roof;Superficie;idDistricte;NomDistricte;idBarri;NomBarri
MULTIPOLYGON (((2.1161851 41.3543453,2.1164614 41.3543272,2.1164989 41.3547359,2.1162361 41.354752,2.1161851 41.3543453)));;;;;;;-1;0;-1;;;317496238;;yes;;;;;1028;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.116684 41.3542547,2.1170088 41.3542445,2.1170276 41.354623,2.1167162 41.3546353,2.116684 41.3542547)));Mercadona;;;;;;-1;0;-1;;;317496350;;retail;;;Avenida Carmen Amaya;;1125;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1153333 41.3525879,2.1153904 41.3525851,2.1154015 41.3526771,2.1153443 41.3526813,2.1153333 41.3525879)));Estació de Bellvitge;;;;;;-1;0;-1;;;564139681;;yes;;;;;50;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1190255 41.3581842,2.1191154 41.3580106,2.1193248 41.3580717,2.1193058 41.3581084,2.1192348 41.3582453,2.1190255 41.3581842)));;;;;;;-1;0;-1;;;602047097;4;apartments;;;Carrer dels Joncs;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1193058 41.3581084,2.1193957 41.3579348,2.119605 41.3579959,2.1195151 41.3581695,2.1193058 41.3581084)));;;;;;;-1;0;-1;;;602047099;2;apartments;;;Carrer dels Joncs;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1185215 41.3578813,2.1186115 41.3577077,2.1188208 41.3577688,2.1187309 41.3579424,2.1185215 41.3578813)));;;;;;;-1;0;-1;;;602047100;10;apartments;;;Carrer dels Joncs;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1182413 41.3579571,2.1183312 41.3577835,2.1185405 41.3578446,2.1185215 41.3578813,2.1184506 41.3580182,2.1182413 41.3579571)));;;;;;;-1;0;-1;;;602047102;12;apartments;;;Carrer dels Joncs;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1184994 41.3582803,2.1187234 41.3582677,2.1187419 41.3584534,2.1185179 41.358466,2.1184994 41.3582803)));;;;;;;-1;0;-1;;;602047104;6;apartments;;;Carrer dels Joncs;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.11829 41.3584393,2.118514 41.3584267,2.1185179 41.358466,2.1185325 41.3586125,2.1183086 41.3586251,2.11829 41.3584393)));;;;;;;-1;0;-1;;;602047106;8;apartments;;;Carrer dels Joncs;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1181668 41.3552523,2.1183908 41.3552397,2.1184093 41.3554254,2.1181853 41.355438,2.1181814 41.3553985,2.1181668 41.3552523)));;;;;;;-1;0;-1;;;602047108;30;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1179574 41.3554113,2.1181814 41.3553985,2.1181853 41.355438,2.1181999 41.3555845,2.117976 41.3555971,2.1179574 41.3554113)));;;;;;;-1;0;-1;;;602047110;32;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1181118 41.3546936,2.1183358 41.354681,2.1183543 41.3548667,2.1181304 41.3548793,2.1181118 41.3546936)));;;;;;;-1;0;-1;;;602047112;26;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1179025 41.3548526,2.1181264 41.3548401,2.1181304 41.3548793,2.1181449 41.3550258,2.117921 41.3550384,2.1179025 41.3548526)));;;;;;;-1;0;-1;;;602047114;28;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1180582 41.3541339,2.1182822 41.3541213,2.1183007 41.354307,2.1180767 41.3543196,2.1180728 41.3542806,2.1180582 41.3541339)));;;;;;;-1;0;-1;;;602047116;22;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1178488 41.3542929,2.1180728 41.3542806,2.1180767 41.3543196,2.1180913 41.3544661,2.1178673 41.3544787,2.1178488 41.3542929)));;;;;;;-1;0;-1;;;602047118;24;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1180045 41.3535731,2.1182285 41.3535606,2.118247 41.3537463,2.1180231 41.3537589,2.1180045 41.3535731)));;;;;;;-1;0;-1;;;602047120;18;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1177952 41.3537322,2.1180191 41.3537196,2.1180231 41.3537589,2.1180377 41.3539054,2.1178137 41.3539179,2.1177952 41.3537322)));;;;;;;-1;0;-1;;;602047122;20;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1179415 41.3529409,2.1181655 41.3529283,2.118184 41.3531141,2.11796 41.3531267,2.1179415 41.3529409)));;;;;;;-1;0;-1;;;602047124;14;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1177321 41.3531,2.1179561 41.3530874,2.11796 41.3531267,2.1179746 41.3532732,2.1177507 41.3532857,2.1177321 41.3531)));;;;;;;-1;0;-1;;;602047126;16;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1166862 41.3536768,2.1169102 41.3536642,2.1169287 41.35385,2.1167048 41.3538626,2.1166862 41.3536768)));;;;;;;-1;0;-1;;;602047128;33;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1164769 41.3538359,2.1167008 41.3538233,2.1167048 41.3538626,2.1167193 41.3540091,2.1164954 41.3540216,2.1164769 41.3538359)));;;;;;;-1;0;-1;;;602047130;35;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1168968 41.3558513,2.1171208 41.3558387,2.1171393 41.3560244,2.1169153 41.356037,2.1169113 41.355997,2.1168968 41.3558513)));;;;;;;-1;0;-1;;;602047132;45;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1166874 41.3560103,2.1169113 41.355997,2.1169153 41.356037,2.1169299 41.3561835,2.1167059 41.356196,2.1166874 41.3560103)));;;;;;;-1;0;-1;;;602047134;47;apartments;;;Avinguda de Carmen Amaya;;390;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1169504 41.3563908,2.1171744 41.3563782,2.1171929 41.356564,2.116969 41.3565766,2.1169504 41.3563908)));;;;;;;-1;0;-1;;;602047136;49;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1167411 41.3565499,2.116965 41.3565373,2.116969 41.3565766,2.1169835 41.356723,2.1167596 41.3567356,2.1167411 41.3565499)));;;;;;;-1;0;-1;;;602047138;51;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1160076 41.3532601,2.1162316 41.3532475,2.1162501 41.3534332,2.1160262 41.3534458,2.1160076 41.3532601)));;;;;;;-1;0;-1;;;602047140;24;apartments;;;Avinguda de Vilanova;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1157983 41.3534191,2.1160222 41.3534065,2.1160262 41.3534458,2.1160407 41.3535923,2.1158168 41.3536049,2.1157983 41.3534191)));;;;;;;-1;0;-1;;;602047142;26;apartments;;;Avinguda de Vilanova;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1159567 41.3527144,2.1161806 41.3527018,2.1161992 41.3528876,2.1159752 41.3529002,2.1159567 41.3527144)));;;;;;;-1;0;-1;;;602047144;20;apartments;;;Avinguda de Vilanova;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1157473 41.3528735,2.1159713 41.3528609,2.1159752 41.3529002,2.1159898 41.3530466,2.1157658 41.3530592,2.1157473 41.3528735)));;;;;;;-1;0;-1;;;602047146;22;apartments;;;Avinguda de Vilanova;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1159044 41.3521688,2.1161283 41.3521562,2.1161469 41.352342,2.1159229 41.3523545,2.1159044 41.3521688)));;;;;;;-1;0;-1;;;602047148;16;apartments;;;Avinguda de Vilanova;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.115695 41.3523278,2.115919 41.3523153,2.1159229 41.3523545,2.1159375 41.352501,2.1157135 41.3525136,2.115695 41.3523278)));;;;;;;-1;0;-1;;;602047150;18;apartments;;;Avinguda de Vilanova;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1156399 41.3517809,2.1158639 41.3517684,2.1158678 41.3518076,2.1158824 41.3519541,2.1156585 41.3519667,2.1156399 41.3517809)));;;;;;;-1;0;-1;;;602047153;14;apartments;;;Avinguda de Vilanova;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1158493 41.3516219,2.1160733 41.3516093,2.1160918 41.3517951,2.1158678 41.3518076,2.1158493 41.3516219)));;;;;;;-1;0;-1;;;602047155;12;apartments;;;Avinguda de Vilanova;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1166365 41.3515799,2.1168605 41.3515673,2.116879 41.351753,2.1166551 41.3517656,2.1166365 41.3515799)));;;;;;;-1;0;-1;;;602047158;3;apartments;;;Avinguda de Vilanova;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1162208 41.3513433,2.1164448 41.3513307,2.1164633 41.3515164,2.1162393 41.351529,2.1162208 41.3513433)));;;;;;;-1;0;-1;;;602047161;1;apartments;;;Avinguda de Carmen Amaya;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1157975 41.3511027,2.1160214 41.3510901,2.11604 41.3512758,2.115816 41.3512884,2.1157975 41.3511027)));;;;;;;-1;0;-1;;;602047163;10;apartments;;;Avinguda de Vilanova;;389;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1201369 41.3593544,2.1202476 41.3591883,2.1204819 41.3592763,2.1203712 41.3594424,2.1201369 41.3593544)));;;;;;;-1;0;-1;;;666345274;;yes;;;;;452;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1205356 41.3595057,2.1206495 41.3593421,2.1208807 41.3594327,2.1207668 41.3595964,2.1205356 41.3595057)));;;;;;;-1;0;-1;;;666345275;;yes;;;;;448;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.120941 41.3596593,2.1210509 41.3594973,2.1212775 41.3595839,2.1211676 41.3597459,2.120941 41.3596593)));;;;;;;-1;0;-1;;;666345276;;yes;;;;;430;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1193529 41.3592654,2.1195716 41.3589343,2.1197472 41.3589997,2.1195286 41.3593308,2.1193529 41.3592654)));;;;;;;-1;0;-1;;;666345277;;yes;;;;;673;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1170938 41.3602921,2.1174657 41.3598592,2.117571 41.3599102,2.1177079 41.3597509,2.1182082 41.359993,2.1182352 41.3599616,2.1177327 41.3597183,2.1178345 41.3595998,2.1182219 41.3597874,2.1182621 41.3597405,2.1184706 41.3598415,2.1179197 41.3604826,2.1178828 41.3604647,2.117734 41.360638,2.117509 41.3605291,2.1175309 41.3605036,2.1170938 41.3602921)));;;;;;;-1;0;-1;;;715937967;;sports_centre;;;;;6325;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1190765 41.3595369,2.1190831 41.3595261,2.1191121 41.3594785,2.1191633 41.3594964,2.1191758 41.3594761,2.1191242 41.3594586,2.1191598 41.3594,2.1194159 41.3594881,2.1197012 41.3595873,2.1199572 41.3596762,2.1199214 41.3597347,2.1198703 41.3597169,2.1198581 41.3597368,2.1199093 41.3597546,2.1198803 41.3598025,2.1198738 41.3598132,2.1197603 41.3597739,2.1197464 41.3597691,2.119731 41.3597638,2.1196177 41.3597248,2.119505 41.3596857,2.1194761 41.3596756,2.1194449 41.3596648,2.1193325 41.3596255,2.1192192 41.3595863,2.1192047 41.3595812,2.1191894 41.3595759,2.1190765 41.3595369),(2.1193127 41.3595475,2.1193683 41.3595671,2.1194545 41.359597,2.1194668 41.3595767,2.1193803 41.3595466,2.1193251 41.3595275,2.1193127 41.3595475),(2.1196017 41.3596482,2.1196534 41.3596663,2.1197085 41.3596855,2.1197209 41.3596653,2.1196655 41.359646,2.1196138 41.3596281,2.1196017 41.3596482)));;;;;;;-1;0;-1;;;-10355303;;apartments;;;Carrer de l'Aprestadora;;1152;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1200905 41.3598883,2.1201258 41.3598305,2.1202295 41.3598662,2.1202429 41.3598446,2.1201391 41.3598089,2.1201742 41.3597509,2.1209991 41.3600361,2.1209639 41.3600939,2.1208858 41.3600669,2.1208722 41.3600884,2.1209507 41.3601157,2.1209155 41.3601734,2.1207864 41.3601289,2.1205068 41.3600322,2.1202342 41.3599381,2.1200905 41.3598883),(2.1203247 41.3598992,2.1205035 41.359961,2.1205168 41.3599394,2.1203381 41.3598773,2.1203247 41.3598992),(2.1205982 41.359994,2.1207772 41.3600557,2.1207905 41.3600341,2.1206117 41.3599721,2.1205982 41.359994)));;;;;;;-1;0;-1;;;-10355367;;apartments;;;Carrer de l'Aprestadora;;1143;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1196698 41.3562506,2.1197738 41.3560672,2.1200313 41.3561517,2.1201948 41.3562036,2.1202411 41.356219,2.1201759 41.356332,2.1201333 41.3564028,2.1201235 41.3563996,2.1196698 41.3562506)));;;;;;;-1;0;-1;;;759370267;;school;;;;;943;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1187236 41.3559902,2.1187671 41.3559155,2.1192249 41.3560657,2.1191805 41.3561382,2.1191099 41.3561161,2.1190825 41.3561601,2.1189803 41.3561267,2.1190066 41.3560823,2.1188811 41.3560415,2.1188545 41.3560854,2.1187516 41.3560517,2.1187773 41.3560075,2.1187236 41.3559902)));;;;;;;-1;0;-1;;;759370271;;school;;;;;476;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1211283 41.3555293,2.1211395 41.3555118,2.121162 41.3555199,2.1211508 41.3555374,2.1211283 41.3555293)));;;;;;;-1;0;-1;;;759370291;;yes;;;;;5;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1201558 41.354734,2.1202071 41.3546451,2.1203235 41.3546824,2.1204831 41.354406,2.1205424 41.3543039,2.1206851 41.3544121,2.1207822 41.3544843,2.1207721 41.354501,2.1207057 41.3546158,2.1206818 41.3546572,2.120566 41.3546192,2.1204961 41.354739,2.1206119 41.354777,2.1205602 41.3548659,2.1204453 41.3548279,2.1203353 41.3550184,2.1203162 41.3550122,2.1201799 41.3549681,2.120161 41.3549619,2.1202714 41.3547719,2.1202201 41.3547551,2.1201738 41.3547399,2.1201558 41.354734)));;;;;;;-1;0;-1;;;-10506583;;school;;;;;1682;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1201857 41.3555751,2.1202209 41.3555144,2.1202694 41.355431,2.1203745 41.355465,2.1205561 41.3555246,2.1207591 41.355592,2.1207549 41.3555995,2.1207359 41.3556329,2.1208231 41.3556615,2.1208525 41.3556111,2.1208706 41.3555801,2.1210347 41.3556331,2.1209342 41.355805,2.1207707 41.3557515,2.1207913 41.355716,2.1207484 41.355702,2.1207043 41.3556875,2.1205434 41.3556348,2.120521 41.3556718,2.1203607 41.3556179,2.1203493 41.3556372,2.120275 41.3556128,2.1202789 41.3556058,2.1201857 41.3555751)));;;;;;;-1;0;-1;;;-10506581;;school;;;;;1045;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1190116 41.3554886,2.1190546 41.3554153,2.1195164 41.3555678,2.1195129 41.3555738,2.119529 41.3555793,2.119554 41.3555373,2.1195374 41.355532,2.119657 41.3553294,2.1196126 41.355314,2.1196517 41.355248,2.1197131 41.3551444,2.1197243 41.3551482,2.119814 41.3551788,2.1198618 41.3551951,2.1196633 41.3555293,2.119647 41.3555241,2.1196273 41.355557,2.1196438 41.3555624,2.119648 41.3555552,2.1198157 41.3556106,2.1197763 41.3556778,2.1197582 41.3557087,2.1196797 41.3558424,2.1194616 41.3557704,2.1195163 41.355677,2.1195269 41.3556591,2.1194017 41.3556177,2.1193757 41.3556622,2.1192733 41.3556284,2.1192901 41.3555997,2.1191773 41.3555638,2.1191612 41.3555913,2.1190579 41.3555571,2.119084 41.3555125,2.1190116 41.3554886),(2.1191876 41.3555462,2.1192025 41.3555513,2.1192997 41.3555833,2.1191876 41.3555462)));;;;;;;-1;0;-1;;;-10506580;;school;;;;;1620;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1202904 41.3561985,2.1204916 41.3558574,2.1205871 41.3558888,2.12063 41.355903,2.1207299 41.355936,2.1205309 41.3562796,2.1204423 41.3562502,2.1202904 41.3561985)));;;;;;;-1;0;-1;;;759370313;;school;;;;;911;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1186166 41.3558291,2.1187995 41.3555122,2.1189449 41.3555603,2.1187737 41.3558576,2.1187627 41.3558768,2.1186166 41.3558291)));;;;;;;-1;0;-1;;;759370316;;school;;;;;510;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1204982 41.3550502,2.1205093 41.3550317,2.1205215 41.3550112,2.1205478 41.3549648,2.120534 41.3549606,2.120558 41.3549197,2.120603 41.3549338,2.1206419 41.3548664,2.1206412 41.3548597,2.1206418 41.3548529,2.120645 41.3548472,2.120651 41.3548413,2.120659 41.3548358,2.1206652 41.354826,2.1206348 41.3548161,2.1206687 41.3547581,2.1207008 41.3547688,2.1207335 41.3547126,2.1207196 41.3547083,2.1207282 41.3546931,2.1206941 41.354682,2.1207262 41.3546272,2.1209931 41.3547141,2.1210353 41.3547279,2.1210583 41.3547351,2.1210441 41.3547599,2.121066 41.354767,2.1210334 41.3548232,2.1210095 41.3548643,2.1209802 41.3549156,2.1210919 41.3549519,2.1211511 41.3549715,2.1211411 41.3549879,2.1211232 41.3550196,2.1211371 41.3550243,2.1211412 41.3550258,2.1211288 41.3550481,2.1211242 41.3550466,2.1211037 41.355082,2.1210222 41.355223,2.1209555 41.3552012,2.120947 41.3552166,2.1208755 41.3551934,2.1209671 41.3550347,2.1208323 41.3549906,2.1208542 41.3549529,2.1208907 41.3548898,2.1208445 41.3548749,2.1208854 41.3548041,2.1208443 41.3547909,2.1207569 41.3547623,2.12073 41.3548088,2.1207164 41.3548041,2.1207046 41.3548239,2.1207171 41.3548278,2.1207222 41.3548189,2.1207338 41.354818,2.1207474 41.3548183,2.1207577 41.35482,2.1207697 41.3548233,2.1207807 41.3548281,2.1207886 41.3548333,2.1207968 41.3548404,2.1208002 41.3548451,2.1207949 41.3548532,2.1208174 41.3548608,2.1208103 41.3548735,2.1208342 41.354881,2.1208285 41.3548908,2.1208293 41.3548975,2.1208283 41.3549041,2.1208255 41.3549098,2.1208214 41.3549141,2.1208146 41.3549195,2.1208109 41.3549214,2.1207492 41.3550276,2.1207804 41.3550376,2.1207401 41.3551074,2.1207296 41.3551255,2.1204982 41.3550502)));;;;;;;-1;0;-1;;;-10506582;;school;;;;;1623;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1196792 41.3564882,2.1197488 41.3563668,2.1198273 41.356392,2.1198381 41.3563729,2.120335 41.356508,2.1204186 41.3563826,2.1204402 41.3563908,2.1205253 41.356423,2.1205444 41.3564302,2.1206321 41.3562986,2.1207397 41.3561368,2.120846 41.3561767,2.1207379 41.3563388,2.1206606 41.3564546,2.1205841 41.3565693,2.1205733 41.3565651,2.1205542 41.3565938,2.1205374 41.3566189,2.1205388 41.3566194,2.1205335 41.3566287,2.1205241 41.3566452,2.1204836 41.3567163,2.1204697 41.3567406,2.1203698 41.3567086,2.1203766 41.3566969,2.1203589 41.3566912,2.1203525 41.3567026,2.1202518 41.3566706,2.1203053 41.3565778,2.1202369 41.356556,2.1201837 41.3566487,2.1200835 41.3566168,2.1200899 41.3566058,2.1200722 41.3566004,2.1200661 41.3566109,2.119966 41.3565792,2.1200189 41.3564866,2.1199507 41.3564647,2.119898 41.3565573,2.1197975 41.3565259,2.119804 41.356515,2.1197862 41.3565093,2.1197799 41.3565201,2.1196792 41.3564882)));;;;;;;-1;0;-1;;;-10506578;;school;;;;;1840;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1191928 41.3547587,2.1192759 41.3546158,2.119354 41.354481,2.119395 41.3544101,2.1199866 41.3546056,2.1198363 41.3548644,2.1199161 41.3548906,2.1198646 41.3549792,2.1191928 41.3547587)));;;;;;;-1;0;-1;;;-10506579;;school;;;;;2358;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1186247 41.3569881,2.1187026 41.3568542,2.1189513 41.3569354,2.118915 41.3569996,2.1189043 41.3569957,2.118886 41.3570272,2.1189255 41.3570403,2.1189322 41.3570297,2.1190241 41.3570609,2.118948 41.3571915,2.1188748 41.3571674,2.1188799 41.3571595,2.1187293 41.357111,2.118761 41.357059,2.1187706 41.3570623,2.1187879 41.357032,2.1187183 41.3570091,2.1187133 41.3570176,2.1186247 41.3569881)));;;;;;;-1;0;-1;;;759427421;;school;;;;;609;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1189263 41.3568186,2.1190766 41.3565572,2.11911 41.356568,2.1191969 41.3564163,2.119371 41.3564732,2.1193936 41.3564352,2.1195939 41.3564999,2.1195717 41.356539,2.1196122 41.3565521,2.1196256 41.3565295,2.1196292 41.3565231,2.1196349 41.356513,2.1196569 41.35652,2.1196494 41.3565331,2.1196474 41.3565366,2.1196341 41.3565593,2.119745 41.3565954,2.1197362 41.3566108,2.1196577 41.3567478,2.1196909 41.3567586,2.1195871 41.3569383,2.1193803 41.3568707,2.1194731 41.356709,2.1192728 41.3566435,2.1191319 41.3568854,2.1189263 41.3568186)));;;;;;;-1;0;-1;;;-10507772;;school;;;;;2061;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1189881 41.3573009,2.1190445 41.357205,2.1190333 41.3572013,2.1191538 41.3569928,2.1191811 41.357002,2.1194408 41.3570891,2.1193432 41.3572573,2.1193202 41.3572969,2.1193228 41.3572978,2.119301 41.3573347,2.1193097 41.3573377,2.1193784 41.3573607,2.119351 41.3574081,2.1193376 41.3574037,2.1192687 41.3573807,2.1192345 41.3573693,2.119228 41.3573807,2.1190973 41.3573373,2.119043 41.3573192,2.1189881 41.3573009)));;;;;;;-1;0;-1;;;-10507771;;school;;;;;995;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1196901 41.3567925,2.1197379 41.35671,2.1198073 41.3567326,2.1198322 41.3566897,2.1198127 41.3566834,2.1198666 41.3565907,2.1203836 41.3567597,2.1203281 41.3568516,2.1202655 41.3568311,2.1202522 41.3568524,2.120256 41.3568538,2.1201738 41.3569905,2.12006 41.3569523,2.1200871 41.3569056,2.1200586 41.3568963,2.1200505 41.3569104,2.1197593 41.3568149,2.1196901 41.3567925),(2.1199215 41.3567699,2.1199835 41.3567902,2.1199965 41.3567684,2.1200993 41.3568018,2.1201085 41.3568051,2.1201209 41.356784,2.119946 41.3567269,2.1199215 41.3567699)));;;;;;;-1;0;-1;;;-10507773;;school;;;;;1177;DIS_6;Districte VI;BAR_11;El Gornal
MULTIPOLYGON (((2.1159158 41.3538168,2.1160073 41.3538112,2.1160102 41.35384,2.1161235 41.3538343,2.1161305 41.3539147,2.1161309 41.353919,2.116221 41.3539151,2.1162286 41.3540033,2.1161372 41.3540088,2.1160949 41.3540113,2.1160989 41.3540642,2.116099 41.3540657,2.1161121 41.3540657,2.1161143 41.3541,2.1161027 41.3541005,2.1161057 41.3541291,2.1161518 41.3541275,2.1161759 41.3543864,2.1160823 41.3543917,2.1160799 41.3543637,2.1159688 41.3543696,2.1159435 41.3541097,2.1159876 41.3541066,2.1159813 41.354047,2.115975 41.353987,2.1159324 41.3539897,2.1159158 41.3538168)));;;;;;;-1;0;-1;;;779041048;;school;;;Avinguda de Vilanova;;1032;DIS_6;Districte VI;BAR_11;El Gornal
